customer_tweet_id,customer_created_at,customer_text_clean,support_tweet_id,support_text_clean,exploration_cluster,intent_id,intent_name,should_escalate,label_notes
2121608,2017-11-04 07:33:55+00:00,The new update has made me want to throw my phone at the wall more times then I can count. Absolute trash,2121607,We'd like to look into this with you. Please DM us more about what's happening.,3,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Update is blamed for serious unspecified device problems.
2144020,2017-11-08 21:50:57+00:00,"you need to fix this stupid phone, what’s with this “I” glitch. Bet my old galaxy wouldn’t have had this problem.",2144019,Here’s what you can do to work around the issue until it’s fixed in a future software update:,14,I04,KEYBOARD_TEXT_BUG,NO,
2147741,2017-11-08 16:34:44+00:00,I️t would seem that it is a very difficult problem to fix. This is the worst bug I’ve ever experienced in iOS.,2147739,Here’s what you can do to work around the issue until it’s fixed in a future software update:,17,I04,KEYBOARD_TEXT_BUG,NO,Historical response is for the letter-I issue; the customer calls it an iOS bug.
2148090,2017-11-08 23:11:39+00:00,CANT EVEN TYPE A DAMN TWEET BECAUSE IT AUTO CORRECTS TO THAT DUMB SHIT,2148089,Here’s what you can do to work around the issue until it’s fixed in a future software update:,9,I04,KEYBOARD_TEXT_BUG,NO,Customer explicitly reports typing/autocorrect problem.
2151148,2017-11-09 01:26:55+00:00,Dude Fuck this fucking bullshit “i” shit. Get your fucking shit together .,2151147,Here’s what you can do to work around the issue until it’s fixed in a future software update:,9,I04,KEYBOARD_TEXT_BUG,NO,
2152969,2017-11-09 01:34:42+00:00,your new update sucks! Everytime I️ use I️ in a sentence it changes to a ! And a box with a question mark inside!,2152968,Here’s what you can do to work around the issue until it’s fixed in a future software update:,1,I04,KEYBOARD_TEXT_BUG,NO,
2212878,2017-11-10 03:49:59+00:00,"can you get it together with this glitch?! i’m having to avoid using the word/letter i️* and it ain’t easy! 😡 sincerely, angry customer",2212877,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: If you need more help, reach out to us in DM.",15,I04,KEYBOARD_TEXT_BUG,NO,
2255376,2017-11-09 07:06:46+00:00,"Ya know, ... It would be really great if you’d stop changing my “I’s” to “A’s” with question mark boxes. 😑",2255375,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out:",1,I04,KEYBOARD_TEXT_BUG,NO,
2261546,2017-11-10 22:43:11+00:00,I did the update and I’m still seeing the boxes,2261545,"Thanks for reaching out. To verify, are you seeing unexpected characters in posts you make and messages you send? Or are you seeing those characters in the tweets made by others and messages you receive?",7,I04,KEYBOARD_TEXT_BUG,NO,Boxes persist after update; historical response ties to text bug.
2273951,2017-11-11 04:14:04+00:00,So y’all just gone ignore the box situation,2273950,"iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",10,I04,KEYBOARD_TEXT_BUG,NO,“Box situation” clearly refers to the established typing bug.
2281194,2017-11-11 17:56:59+00:00,"Why I can't login on iMessages on my iMac? I tried everything that show the apple help page, just get this error:",2281192,Thanks for reaching out. We're happy to help get you signed in. We recommend the steps in our article here: Keep us posted on the results.,13,I11,MAC_ITUNES_DEVELOPER,NO,iMessage on iMac login/error issue.
2288281,2017-11-12 02:32:47+00:00,are you guys ever going to fix this I️ glitch or nah,2288280,Let's look into this for you. iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating. This page should help: DM us if you run into any issues.,0,I04,KEYBOARD_TEXT_BUG,NO,Explicit I/keyboard glitch.
2288778,2017-11-12 02:57:21+00:00,Ima need apple to fix this spelling problem thank,2288777,"Let's work on this together. DM us and let us know which type of device you're using, and more about the issue you're having:",12,I04,KEYBOARD_TEXT_BUG,NO,Explicit spelling/typing problem.
2298056,2017-11-12 05:16:19+00:00,This shit odee annoying to look at. fix this shit fam. These phones too expensive for this foolishness.,2298055,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",9,I14,OTHER_OR_UNCLEAR,YES,Very vague complaint without a diagnosable issue.
2298332,2017-11-12 05:34:58+00:00,There is a glitch that i have with my silver iphone 8 plus 64gb where my lockscreen glitches and my time and date and notifications arent showing. I feel like you guys havent noticed it. All these new software updates arent fixing it #lockscreen,2298331,We've responded to your DM. Please join us there.,5,I09,CALLS_MESSAGES_NOTIFICATIONS,NO,Lock-screen notifications are missing.
2299002,2017-11-12 07:18:57+00:00,Does “I️” Phone not recognize the letter “ I️ “ anymore or what ?,2299001,"Thank you for reaching out to us. We know how important it is to have this resolved as quickly as possible. To start, have you updated your device to 11.1.1? You can update your device by following these steps:",15,I04,KEYBOARD_TEXT_BUG,NO,
2305155,2017-11-12 19:15:57+00:00,....oh and btw that update didn’t fix a thing for me,2305154,"If you are still having trouble, send us a DM. We'd like to take a deeper look.",17,I14,OTHER_OR_UNCLEAR,YES,Update did not fix an unspecified issue.
2320596,2017-11-13 05:28:13+00:00,My phone keeps glitching. Fix that shit! 😤😤😤,2320595,Thanks for reaching out to us. We are always happy to help. Send us a DM and tell us what's going on.,9,I14,OTHER_OR_UNCLEAR,YES,“Phone keeps glitching” lacks enough information.
2321169,2017-11-26 16:03:18+00:00,"After upgrading to #iPhoneX , my cellular data on verizon usage is not right. Shows data used even when on wifi or with background Apps refresh off. #iPhone8 doesnt have this issue. Anyone else having this issue ?",2321168,We'd like to help. What iOS version are you using? Settings &gt; General &gt; About.,6,I06,CONNECTIVITY,NO,
2341917,2017-11-13 17:16:23+00:00,i installed the latest version. i also did the nvram reset as suggested by your operator. but still the communication from the mac is not going to samsung monitor as it was doing before the installation of 10.13.1,2341919,"OK, thanks. We’d like to look into this a bit further with you. Use the link below to join us in DM, and we’ll take it from there.",7,I11,MAC_ITUNES_DEVELOPER,NO,Mac-to-monitor communication issue.
2346128,2017-11-13 14:30:03+00:00,do you know how many people lost there phone data because of your software updateMy phone still not working give me solution,2346127,We'll do what we can to help. What seems to be going on with your iPhone? DM us to continue:,19,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Update-related data loss and phone still not working.
2374398,2017-11-14 01:49:19+00:00,10.10.5 Yeosemite.. Going to restart and see what happens,2374396,Let us know what happens with that restart. Had you been able to use iMessage on your Mac previously? Let us know in DM to continue.,0,I11,MAC_ITUNES_DEVELOPER,NO,macOS/Yosemite system issue.
2406786,2017-11-14 12:29:00+00:00,why tf do I pay for Apple Care if I STILL GOTTA turn around and pay $150 to get my screen fixed ?,2406785,"We can check into having your device fixed using AppleCare. Meet us in DM with your location (country), please.",18,I12,ORDERS_REPAIRS_SUPPORT,YES,Case-specific AppleCare repair pricing/request.
2412476,2017-11-14 16:31:36+00:00,After the miserable experience with my computer it's getting really hard to justify staying with Apple at all. It's frustrating to be with a company for 20 years only to basically have them tell you to bug off.,2412475,Let's look at your options together. Please DM us about this experience and we'll get started.,8,I12,ORDERS_REPAIRS_SUPPORT,YES,Broad support/computer service complaint; requires human follow-up.
2417462,2017-11-14 17:19:25+00:00,Man what’s up with y’all service today. I’ve been disconnected 4 times today just get another AirPods charging case. And still don’t have an order placed. I’m just gonna go in store.,2417461,Let's see if we can help save you a trip. DM us the country you are located in and we'll continue there.,10,I12,ORDERS_REPAIRS_SUPPORT,YES,Order/service interaction is unresolved.
2424350,2017-11-15 00:31:24+00:00,"I updated on 11-10 and I have had issues with my battery life since that point! Yes, I am using the iPhone charger that cane with my phone. I have literally used 1% battery life while responding.",2445266,"Alright, thanks for letting us know. Try the steps online here to optimize your battery for the best performance: DM us if you're still having issues after this.",2,I03,BATTERY_CHARGING,NO,
2461024,2017-10-24 08:23:50+00:00,And then this happens and nothing else !!! #help #apple #iphone,2461023,Thank you for reaching out to us. We'd like to gather additional information to determine support options. DM us here.,13,I14,OTHER_OR_UNCLEAR,YES,No specific problem is provided.
2467248,2017-10-29 20:48:10+00:00,Hi I need some help with resetting my MacBook Air but everytime I call I get cut off? I need to do it ASAP can someone help,2467246,We’d love to take a look. Let us know what kind of reset you want to do in DM so we can better assist.,13,I11,MAC_ITUNES_DEVELOPER,YES,Mac reset is a device-specific technical operation and support call is failing.
2467690,2017-10-29 21:15:13+00:00,"Not sure, pretty often since update, sometimes goes away on own? Or restarting. Havent been keeping track. Swiping back/forth helps",2467692,"Thanks for clarifying for us. Does it happen when plugged in? Also, has the screen ever been replaced?",19,I05,SCREEN_TOUCH_DISPLAY,NO,Symptoms describe a screen/touch behavior and screen history is explicitly queried.
2512321,2017-11-15 21:36:16+00:00,"I'm having the hardest time with my Apple ID, the call center couldn't troubleshoot and no luck online Why is it so difficult?",2512320,What's going on with your Apple ID? Maybe we can offer some advice. Send us a DM and let us know.,8,I08,ACCOUNT_AND_PAYMENT,YES,Apple ID access problem remains unresolved.
2547224,2017-11-16 07:02:05+00:00,Wifi connection is still a big issue on #iPhoneX,2547223,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,6,I06,CONNECTIVITY,NO,
2557246,2017-11-16 15:03:17+00:00,My iPhone 6 is changing all of my “i” to “A ?”. I️ fixed it by using a text replacement but is there a better fix?,2557245,"Great question. iOS 11.1.1 resolves the autocorrect issue. Back up, update, and let us know if that helps. Take a look at this article for the steps:",18,I04,KEYBOARD_TEXT_BUG,NO,Explicit I/character substitution.
2588314,2017-10-30 18:28:47+00:00,The battery on my iPhone diminishes precipitously – what’s the best way to check if I need to buy a new one?,2588313,We're glad to assist. What iPhone model and what iOS version is it on? How long has this been an issue?,11,I03,BATTERY_CHARGING,NO,
2619747,2017-11-17 21:15:38+00:00,it’s working again! thank you!,2619748,"Awesome, we're so glad that helped! If you need anything else, please feel free to get back in touch with us.",12,I14,OTHER_OR_UNCLEAR,NO,Resolved/thank-you message.
2633101,2017-11-17 18:02:13+00:00,Apple Music search is broken on IOS,2633099,You've come to the right place for support with your Apple products. Can you describe the issue you're experiencing? We'd love to help.,8,I07,APPS_AND_MEDIA,NO,
2639706,2017-11-17 20:12:25+00:00,"Hello, my IPhone 7 (32gb) has been stuck in a permanent loop of restarting and crashing for hours and hasn't come back on at all. My volume down button is also stuck in and believe this to be causing the crashing. My phone is unrecognisable in ITunes, Help!",2639704,"Let's investigate this together. Prior to this starting, were you using an app, etc? Did you receive an alert or error message? Have you attempted a force restart:",13,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Device repeatedly restarts and is not recognized in iTunes; serious device failure.
2675065,2017-10-31 05:22:43+00:00,Hey can you get your shit together on this software so my phone can stop spazzing out? thanks.,2675064,We're here to help. Let's take this to DM so we can better assist you.,9,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,General software/device stability complaint.
2696030,2017-11-19 18:35:05+00:00,"Man , yal ass cappin with this goof ass I️ shit. Where tf this shit come from?",2696028,"We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",9,I04,KEYBOARD_TEXT_BUG,NO,
2726864,2017-11-20 07:06:15+00:00,Updated my phone twice and it’s currently on the iOS 11.1.2 and it’s still doing that weird thing with the letters.,2726863,We'd be happy to look into this for you. DM us and we'll get started.,16,I04,KEYBOARD_TEXT_BUG,NO,Clearly the same character/letter bug described elsewhere in the dataset.
2751103,2017-11-21 00:51:39+00:00,y’all need to fix that glitch on the damn update “I️” ...pissing me off,2751102,"We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",14,I04,KEYBOARD_TEXT_BUG,NO,Explicit letter-I issue.
2789237,2017-11-21 19:32:08+00:00,whats going on my phone stuck again with apple logo do we need to think seriously about switching form IOS,2789235,Let's look into that. Let's continue in DM.,0,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Device stuck on Apple logo.
2799413,2017-11-22 00:25:41+00:00,Okay now the screen is just flashing the battery icon,2799414,Thank you. Please look for our response to your DM shortly.,10,I03,BATTERY_CHARGING,YES,Battery icon flashing on screen suggests charging/device fault.
2804433,2017-11-22 01:59:14+00:00,Terrible battery life on iPhone 6S after updating to ios 11.0.3. 80% to 65% in just 5 minutes. This is just annoying. Considering switching to other brand.,2804431,We know how important it is to depend on your battery life. Let’s work together to find out what’s happening. Reach out to us in DM and we will help.,2,I03,BATTERY_CHARGING,NO,
2849234,2017-11-27 18:39:43+00:00,"it's an iphone 5s i updated to ios 11.1.2 yesterday when i added more songs to the phone and then suddenly at about 4pm it froze and i cant turn it off, hard reset or restore from backup whhhhhhhhhhyyyyyyyyyy :C",2849233,We’d like to see how we can help. Can you DM us some more details about the issue you're having? What are you currently seeing on screen?,16,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Update followed by a hard freeze and inability to restore.
2866187,2017-11-28 00:17:19+00:00,Great! Now i lost my spot in the line. Can I still go and talk to someone or do i need to get an appointment now since my response was ignored to get my phone fixed?,2866186,We know it must be troublesome to have lost your position. You would need to create a new appointment or you can check if you prior appointment can be changed locally. Did you set up the appointment with us here? Send us a DM.,18,I12,ORDERS_REPAIRS_SUPPORT,YES,
2947115,2017-11-29 19:01:11+00:00,It was decreasing while plugged into the wall. Started charging when I did the most recent update.,2947117,We're glad to hear that it's charging after installing the update. Please let us know if the issue presents itself again.,7,I03,BATTERY_CHARGING,YES,Battery percentage decreases while plugged in; possible charging hardware fault.
2960130,2017-11-29 20:18:26+00:00,...You people suck! Why the hell when I️ type “I️” does it show up as a stupid box with a question mark? #neverapplesgain,2960129,"We'll help you out. First, back up your iPhone to make sure your data is safe. Here are the steps: Then, update to the latest version of iOS from Settings &gt; General &gt; Software Update. Let us know how it goes!",1,I04,KEYBOARD_TEXT_BUG,NO,
