customer_tweet_id,customer_created_at,customer_text_clean,support_tweet_id,support_text_clean,exploration_cluster,intent_id,intent_name,should_escalate,label_notes
1682588,2017-11-06 16:35:43+00:00,I did that. Reset my keyboard and it is still lurking.,1682590,Okay. Join us in DM so we can look into this further with you:,7,I04,KEYBOARD_TEXT_BUG,NO,
1130589,2017-10-15 14:49:30+00:00,I’m with the same problem since #iOS11 on my iPhone 6s,1130591,We'd like to work with you on any issues you're having with your iPhone. DM us details and we'll continue there.,11,I14,OTHER_OR_UNCLEAR,YES,Says same problem but does not identify the problem in this row.
1977022,2017-11-01 18:50:38+00:00,Some people can and some can’t I’m still seeing boxes and I updated my phone,1977021,"We'd love to take a look! To start, feel free to DM us what country you're located in and we'll go from there:",16,I04,KEYBOARD_TEXT_BUG,NO,"Boxes while typing, even after update."
2111465,2017-11-08 13:37:00+00:00,"let’s discuss the real issue... stop forcing me to capitalize my i’s, it’s just not something i do. 🙄",2111464,Here’s what you can do to work around the issue until it’s fixed in a future software update:,6,I04,KEYBOARD_TEXT_BUG,NO,Explicit capitalization/typing issue.
1988490,2017-11-02 04:14:53+00:00,aye this update is messing up my i️’s 😡,1988489,We're here for you. DM us the exact version of iOS you're running and the device you're having issues with.,3,I04,KEYBOARD_TEXT_BUG,NO,Update-associated letter-I typing problem.
1924703,2017-11-16 11:32:14+00:00,What’s wrong with all this shit now,1924701,Thanks for reaching out! Let us know which version of iOS you’re running on the iPhone in DM. We’ll continue working with you there.,9,I14,OTHER_OR_UNCLEAR,YES,Completely unspecified problem.
2212889,2017-11-10 03:47:47+00:00,fix the letter after H for us please and Thank You 🙂,2212888,"Here's help with that! iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating, and DM us if the issue persists afterwards. How to back up:",12,I04,KEYBOARD_TEXT_BUG,NO,Explicit letter-after-H typing problem.
382552,2017-11-15 20:30:29+00:00,"Ok, updated to the latest version. Issue still occurring :(",382551,Thanks for following up. Send us a DM so we can continue to work with you there.,6,I14,OTHER_OR_UNCLEAR,YES,Says issue persists but omits which issue.
2079450,2017-10-09 18:11:17+00:00,My iPhone is sooo slow since I’ve downloaded the last IOS update. Thank you 😓,2079449,That is never what we want to hear. Let’s look into this together. Meet us in DM and let us know which iPhone you have.,12,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,Device stability/performance problem associated with an update.
1219279,2017-10-25 13:28:52+00:00,"Have an iPhone 5s, with 11.0.2. Dreadful battery life! Very slow. Lock screen opens in landscape, random vibrations. Madness",1219277,We can help out. First let's update to 11.0.3 and let us know if the issues persist.,2,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Multiple serious post-update device problems; needs troubleshooting.
1563957,2017-11-04 05:58:29+00:00,Nevermind that didn’t work either 🤦🏽‍♀️🙄,1563955,We can help out. Check this article for some steps on taking care of this text replacement issue.,19,I04,KEYBOARD_TEXT_BUG,NO,Historical response explicitly identifies text replacement issue.
545209,2017-12-02 09:44:22+00:00,help! My phone keeps rebooting every couple of minutes. This screen can I stop this?!,545208,We know the importance of getting that fixed quickly! You'll want to get your device updated to correct that issue. Here's the steps:,13,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Repeated rebooting is a severe device-stability problem.
2467690,2017-10-29 21:15:13+00:00,"Not sure, pretty often since update, sometimes goes away on own? Or restarting. Havent been keeping track. Swiping back/forth helps",2467692,"Thanks for clarifying for us. Does it happen when plugged in? Also, has the screen ever been replaced?",19,I05,SCREEN_TOUCH_DISPLAY,NO,Symptoms describe a screen/touch behavior and screen history is explicitly queried.
2588314,2017-10-30 18:28:47+00:00,The battery on my iPhone diminishes precipitously – what’s the best way to check if I need to buy a new one?,2588313,We're glad to assist. What iPhone model and what iOS version is it on? How long has this been an issue?,11,I03,BATTERY_CHARGING,NO,
2288281,2017-11-12 02:32:47+00:00,are you guys ever going to fix this I️ glitch or nah,2288280,Let's look into this for you. iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating. This page should help: DM us if you run into any issues.,0,I04,KEYBOARD_TEXT_BUG,NO,Explicit I/keyboard glitch.
359308,2017-10-08 12:00:51+00:00,my (photo) apps shut themselves all-the-time on my ipad pro. Frustrating!! Can't do my work. What's going on? #ios11,359305,We'd like to see what's happening. Are you referring to the Photos app or a different app?,0,I07,APPS_AND_MEDIA,NO,
1078560,2017-10-24 01:28:31+00:00,Started when i dowloaded ios 11. Same problem with both of my iphones. Shouldn’t be a surprise. Lots of people having the same issue.,1078563,Got it. Let's have you try the recommended settings for maximizing battery life here: DM us to continue.,6,I03,BATTERY_CHARGING,NO,Primary complaint is battery problem despite update trigger.
1795645,2017-10-18 00:27:56+00:00,For the forst time iOS crashed after the latest update. What’s happening,1795643,"We'd love to help. Tell us more details of what you're experiencing. Also, which version of iOS are you running?",3,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,iOS crashed after update.
1392987,2017-10-28 05:26:31+00:00,when will I get the iOS11 update on my Apple iPad?,1392986,iOS 11 has been released worldwide. You can check your iPad's compatibility here:,8,I01,IOS_UPDATE_PROBLEM,NO,
53534,2017-11-01 18:31:18+00:00,"Since I️ update my phone yesterday, I️ cannot type “I’s”. I’m hurt by ’s constant betrayal to reel me in, just to sabotage in the end.",53533,"We know how important your iPhone is. Send us a DM telling us which iPhone you have, we want to help.",10,I04,KEYBOARD_TEXT_BUG,NO,
13947,2017-11-01 02:11:04+00:00,Thank you so much for your help.,13946,You're quite welcome!,12,I14,OTHER_OR_UNCLEAR,NO,Thank-you/resolved message; no escalation.
1481917,2017-11-03 01:12:30+00:00,What the hell is up with the new Apple update??,1481916,We're eager to assist. Send us a DM with your iPhone model and if you've updated to iOS 11.1.,3,I01,IOS_UPDATE_PROBLEM,NO,Question/complaint about the new update itself; no specific secondary symptom.
84293,2017-11-30 05:44:09+00:00,"How did #Apple get this so wrong, 40K for an 27inch 5K retina iMac that does this on a 100mb photoshop file. my 8 year old 17inch iMac works better.",84292,We'd like to look into this with you. Please DM us the macOS version installed and details of when this issue occurs. Are only certain apps in use?,7,I11,MAC_ITUNES_DEVELOPER,NO,iMac performance issue.
1004974,2017-11-25 17:13:27+00:00,Did break iTunes with the new software update on our phones? Anyone else having issues getting a song to play?,1004972,We're here to help. Are you having issues playing streaming music or music that has been downloaded to your device?,7,I11,MAC_ITUNES_DEVELOPER,NO,Explicit iTunes issue.
1497971,2017-11-03 03:31:33+00:00,imma need y’all to fix this glitch see this is a 8 the X ain’t even out yet shouldn’t be no glitch yet 😤,1497970,"Let's work together to get this resolved. Send us a DM with more details, and we'll get started.",14,I14,OTHER_OR_UNCLEAR,YES,Unspecified glitch; no concrete symptom.
2046463,2017-10-05 01:11:00+00:00,Ugh 😡 Since I updated to #ios1102 my phone keeps freezing & its never done that before. Not cool 👎🏾,2046462,"We want to help you. Restart your iPhone, and DM us if you still experience any issues:",16,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,Device stability/performance problem associated with an update.
1070135,2017-10-23 15:25:01+00:00,when you buy the apple watch sport band do you get both the s/m band and m/l band at the $50 purchase?,1070133,Great question. Our team at the Apple Online Store can help. Find out how to reach them here:,8,I10,WATCH_AUDIO_ACCESSORIES,NO,
363727,2017-10-08 03:25:06+00:00,my phone 7 won’t allow me to make calls or reaceve calls on the latest update for some reason,363725,We're happy to help. What exactly is the problem with making and receiving calls? What troubleshooting have you tried so far?,3,I09,CALLS_MESSAGES_NOTIFICATIONS,NO,Cannot make or receive calls.
1352963,2017-10-27 15:51:32+00:00,#NAME?,1352962,This is not what we like to hear. DM us here:,5,I14,OTHER_OR_UNCLEAR,YES,Spreadsheet-style #NAME? text is not interpretable as a support intent.
2639706,2017-11-17 20:12:25+00:00,"Hello, my IPhone 7 (32gb) has been stuck in a permanent loop of restarting and crashing for hours and hasn't come back on at all. My volume down button is also stuck in and believe this to be causing the crashing. My phone is unrecognisable in ITunes, Help!",2639704,"Let's investigate this together. Prior to this starting, were you using an app, etc? Did you receive an alert or error message? Have you attempted a force restart:",13,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Device repeatedly restarts and is not recognized in iTunes; serious device failure.
1906662,2017-10-25 13:22:41+00:00,"Losing faith in more and more each day. Since upgrading software and iPhone, my shit works less efficiently with AirPods?",1906661,We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,11,I10,WATCH_AUDIO_ACCESSORIES,NO,
1679926,2017-11-06 14:33:49+00:00,So you guys just aren’t going to fix the fact that we can’t type “i” without a box appearing?!,1679925,Here’s what you can do to work around the issue until it’s fixed in a future software update:,0,I04,KEYBOARD_TEXT_BUG,NO,
2320596,2017-11-13 05:28:13+00:00,My phone keeps glitching. Fix that shit! 😤😤😤,2320595,Thanks for reaching out to us. We are always happy to help. Send us a DM and tell us what's going on.,9,I14,OTHER_OR_UNCLEAR,YES,“Phone keeps glitching” lacks enough information.
1913154,2017-11-25 08:56:46+00:00,"I’ve just updated to latest iOS and now safari is useless, can’t open any links. Round of applause #iphone take a bow.",1913151,We use Safari all the time so we're more than happy to team up with you to get it working again. Do you get any error messages when you try? Have you restarted your iPhone since this began?,16,I07,APPS_AND_MEDIA,NO,Safari cannot open links; app/browser issue.
2804433,2017-11-22 01:59:14+00:00,Terrible battery life on iPhone 6S after updating to ios 11.0.3. 80% to 65% in just 5 minutes. This is just annoying. Considering switching to other brand.,2804431,We know how important it is to depend on your battery life. Let’s work together to find out what’s happening. Reach out to us in DM and we will help.,2,I03,BATTERY_CHARGING,NO,
640980,2017-11-24 19:49:57+00:00,Thank you for my new iPhone X. Nothing like waiting a month to just have it broke right out of the box.,640979,"We know how exciting it is to receive a device, and we're so sorry to see it's having issues now that you received it. We want to ensure your new device is fully functional. Please send us a DM, so we can gather more information and assist.",12,I12,ORDERS_REPAIRS_SUPPORT,YES,New device arrived broken; replacement/service likely needed.
2789237,2017-11-21 19:32:08+00:00,whats going on my phone stuck again with apple logo do we need to think seriously about switching form IOS,2789235,Let's look into that. Let's continue in DM.,0,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Device stuck on Apple logo.
567664,2017-12-03 01:52:08+00:00,"randomly since yesterday, many of iphone in Indonesia just restarts every 1 min. Went to service center and the only way out is factory reset. What happen???",567662,We want to help. Please tell us which version of iOS you have installed on your iPhone. Take a look in Settings &gt; General &gt; About.,10,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Repeated restart loop and already visited service center.
2536916,2017-10-31 22:24:47+00:00,Screw you I’m not gonna buy a new phone so stop sucking my battery life!,2536915,"Battery life is important, and we're here for you. Send us a DM with the iOS version your iPhone is running to get started.",2,I03,BATTERY_CHARGING,NO,Battery-life complaint.
2619747,2017-11-17 21:15:38+00:00,it’s working again! thank you!,2619748,"Awesome, we're so glad that helped! If you need anything else, please feel free to get back in touch with us.",12,I14,OTHER_OR_UNCLEAR,NO,Resolved/thank-you message.
1597337,2017-11-04 18:56:31+00:00,First I️ need them to fix my phone and how it doesn’t let me type the letter I️,1597335,"This is something we're aware of and have a workaround for, which you can find here:",14,I04,KEYBOARD_TEXT_BUG,NO,
582704,2017-12-03 07:49:48+00:00,you’re Apple maps is really really bad to say the least! It gave me wrong directions! I’ve been an IPod and iPhone user since the beginning and now I’m thinking of changing my IPhone to Google phone 😡,582703,"Having the correct directions is a must so that you don't get lost. We're here for you on this one. Send us a DM, and include your iOS version, so that we can take a look into this with you.",11,I07,APPS_AND_MEDIA,NO,Apple Maps navigation issue.
38651,2017-11-22 19:24:09+00:00,hello when i hit the lil music square in ios whatever the fuck this is WHY DOESNT IT TAKE ME TO THE MUSIC APP LIKE I’D LIKE IT TO???,38650,"Thanks for reaching out. We'd like some details to assist. Is the Music app not opening at all, or are you getting an error? Also, are you an Apple Music member? Let us know in DM and we'll continue.",5,I07,APPS_AND_MEDIA,NO,
1040193,2017-10-14 18:30:20+00:00,Your new upgrade stuck my iPhone 6s. Pls launch a new upgrade fixing the problems.,1040192,We'd like to look into this. Please join us in DM and provide us with the details. Click here:,11,I01,IOS_UPDATE_PROBLEM,YES,Update/upgrade is implicated in a device-stuck state and needs intervention.
2417462,2017-11-14 17:19:25+00:00,Man what’s up with y’all service today. I’ve been disconnected 4 times today just get another AirPods charging case. And still don’t have an order placed. I’m just gonna go in store.,2417461,Let's see if we can help save you a trip. DM us the country you are located in and we'll continue there.,10,I12,ORDERS_REPAIRS_SUPPORT,YES,Order/service interaction is unresolved.
2397987,2017-11-14 05:00:50+00:00,Yo can we get this “I” think fixed now?,2397986,We can help! Which version of iOS are you running? You can find that in Settings &gt; General &gt; About.,18,I04,KEYBOARD_TEXT_BUG,NO,
2305155,2017-11-12 19:15:57+00:00,....oh and btw that update didn’t fix a thing for me,2305154,"If you are still having trouble, send us a DM. We'd like to take a deeper look.",17,I14,OTHER_OR_UNCLEAR,YES,Update did not fix an unspecified issue.
2609194,2017-10-30 22:09:25+00:00,"Dear , Why is my #iphone possessed and making it look like I️ can’t type? The new iOS is not my favorite.... hellllllllpppp.",2609193,You're in the right place for help. Select the following link to join us in a DM and we'll continue there.,5,I04,KEYBOARD_TEXT_BUG,NO,
2780648,2017-11-21 16:42:49+00:00,hi I already updated my iPhone 6 but still notification coming whenever phone lock. What should do now,2780647,"We're happy to see if we can help with this. Send us a DM, and we'll continue from there.",16,I09,CALLS_MESSAGES_NOTIFICATIONS,NO,
2081687,2017-10-10 15:44:20+00:00,4 real though. My phone has never acted up like this and conveniently when the new one comes out I can't send or receive messages randomly,2081686,"Let's see how we can help. What happens when you try to send a message? DM us your response, and we'll take it from there.",5,I09,CALLS_MESSAGES_NOTIFICATIONS,NO,Unable to send/receive messages.
1003778,2017-10-14 06:03:40+00:00,"With the dumb new iOS update, every time I open twitter it reboots the app. It used to just open where I left off.",1003779,We'd like to help look into this with you. Which iPhone do you have & what version of iOS is installed?,3,I07,APPS_AND_MEDIA,NO,
2070430,2017-10-08 21:46:21+00:00,I don’t know how but I just lost all my pictures and videos from my iPhone. Help!,2070429,We know how important photos & videos are. We'll help. Please give these steps a try and DM us the result:,13,I07,APPS_AND_MEDIA,YES,Loss of photos/videos is serious data loss requiring human review.
2780689,2017-11-21 16:27:24+00:00,"#IOS11_update #iphone_update after the new update been done for my iphone7 plus, phone won't start tried many time to reboot issue still exists, really disappointed, this not the first time, another iphone for my Mom got dump, i really become to hate IOS",2780688,"We definitely want your iPhone to start up properly. We know how important it is to you everyday life. What do you see on the screen when you try to power it on? Let us know some more details in DM, and we’ll keep working with you there.",3,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Post-update phone will not start and reset/reboot attempts failed.
96984,2017-11-30 20:53:42+00:00,"It just came out the new iPhone X and the 7 already starts to freeze, the battery quickly go low , etc, always the same",96986,We can help with your iPhone 7. DM us with more details on what is happening.,10,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Freezing and battery issues are described broadly; likely needs troubleshooting.
701588,2017-11-23 17:42:23+00:00,That worked great.. Thank you,701590,Fantastic! Reach out if we can ever provide additional service.,12,I14,OTHER_OR_UNCLEAR,NO,Resolved/thank-you message.
1768163,2017-11-07 21:47:21+00:00,Does anyone else have this problem that their phone keeps replacing “I️” with an A and question mark???? I️ need some answers,1768162,Here’s what you can do to work around the issue until it’s fixed in a future software update:,1,I04,KEYBOARD_TEXT_BUG,NO,
462028,2017-12-01 02:22:20+00:00,please fix this keyboard correction error “I.T” is really annoying 🙂,462026,"We want to help. To start, can you tell us which device and iOS you’re using please?",17,I04,KEYBOARD_TEXT_BUG,NO,
2299002,2017-11-12 07:18:57+00:00,Does “I️” Phone not recognize the letter “ I️ “ anymore or what ?,2299001,"Thank you for reaching out to us. We know how important it is to have this resolved as quickly as possible. To start, have you updated your device to 11.1.1? You can update your device by following these steps:",15,I04,KEYBOARD_TEXT_BUG,NO,
2007333,2017-11-04 03:20:32+00:00,can you please fix this issue when I️ type “I️” it stops changing to symbols,2007332,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,6,I04,KEYBOARD_TEXT_BUG,NO,
585865,2017-12-03 11:07:55+00:00,"iphone7+ crashing apps and restarting every minute, since your update. Sort it out",585864,We're glad you reached out to us. We just released iOS 11.2 which should help with your issues. Let's go through the steps in the following article and DM us if you're still having problems: We'll be here for you.,3,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Apps crash and phone restarts every minute after update; system stability is the dominant issue.
2004575,2017-11-03 22:48:28+00:00,why does a capital i always show up as I️ everywhere? When will you have a fix for this?,2004574,Thanks for reaching out. We want to help. Send us a DM and tell us which device you're using and we'll assist you.,17,I04,KEYBOARD_TEXT_BUG,NO,
236420,2017-10-02 20:22:42+00:00,Yup and I've even turned the iPad off and back on again. It was working fine before the iOS update,236419,What happens when you launch the app? Will the app start up at all?,3,I07,APPS_AND_MEDIA,NO,App/iPad issue; context suggests an app problem.
311071,2017-10-06 23:47:22+00:00,uh pls help ? Idk what I did thx,311070,We’ve received your DM and will continue there shortly. Thank you for your patience.,7,I14,OTHER_OR_UNCLEAR,YES,No usable description of the issue.
1741614,2017-11-07 14:44:19+00:00,i am Having issues typing the letter i!!!! Please get this resolved🤬,1741613,Here’s what you can do to work around the issue until it’s fixed in a future software update:,15,I04,KEYBOARD_TEXT_BUG,NO,
1937999,2017-10-28 00:12:16+00:00,I can't believe I was on the phone with for two hours and they didn't help me resolve my problem + hung up on me.,1937998,"Thanks for reaching out, we'd be happy to look into any issues you're having. To start, DM us more info on what's happening.",13,I12,ORDERS_REPAIRS_SUPPORT,YES,Prolonged failed support interaction/human case.
1875212,2017-10-21 23:16:06+00:00,تحديثكم مخنز جوالي صار بطيء | My phone has become slow after the new update,1875211,We'd like to know more to help. Which iPhone model does this occur on? Let us know in a DM and we'll continue.,3,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,Phone became slow after update.
1215563,2017-10-25 16:42:40+00:00,"Very nice of you, thank you, i let my iMac updating, i’ll be back around 8h30pm French hour at home. Too late?",1215561,We are here daily from 5:00 AM to 8:00 PM Pacific Standard Time.,12,I11,MAC_ITUNES_DEVELOPER,NO,iMac software update.
1977678,2017-11-01 19:45:48+00:00,can you help? When typing letter I️ a weird box comes up now. Started this morning. Any info?,1977677,Have you updated to iOS 11.1 yet? Send us a DM and also let us know the country you're in.,15,I04,KEYBOARD_TEXT_BUG,NO,
1762792,2017-11-25 06:57:14+00:00,my phone battery is draining so faster even after last update. Wtf is going on ? Pls help,1762790,We'd be happy to look into this with you. Can you give us some more details about what you've been experiencing?,0,I03,BATTERY_CHARGING,NO,Primary complaint is battery drain.
110929,2017-11-23 20:19:49+00:00,"If you were previously subscribed to Apple Music, but not anymore. Deactivate Apple Music even in iTunes on your computer and there is no music from Apple Music from that moment. Now all the music that I have is purchased from iTunes",110931,"If you previously had Apple Music, the songs you have issue with may have been matched against the Apple Music Library and are removed from your device and treated as Apple Music tracks. It may be necessary to sync your music again from iTunes. Meet us in DM to proceed.",8,I07,APPS_AND_MEDIA,NO,Apple Music subscription/library behavior.
1470795,2017-11-02 23:51:39+00:00,Why does iOS keep turning on my WiFi when I turn it off? I don’t like connecting to random open access point this is a weird feature of iOS 11,1470794,"Let's help. If you're attempting to turn off Wi-Fi via the Control Center, check out:",4,I06,CONNECTIVITY,NO,Wi-Fi turning on unexpectedly.
868184,2017-10-13 14:31:23+00:00,meu iphone 6s só está carregando desligado. comprei ele faz 11 meses. o que eu faço?,868183,"Since our Twitter support is available in English, get help at or join",11,I03,BATTERY_CHARGING,YES,Charging works only when powered off; potential hardware/charging issue.
2043233,2017-10-04 15:31:50+00:00,IOS11 is fucking shit WiFi & Bluetooth haven’t work properly since I updated & both worked perfectly before! Needs tb fixed.,2043232,We're happy to assist. Tell us more about the issues you're encountering with the connections in DM. We'll go from there.,18,I06,CONNECTIVITY,NO,Wi-Fi and Bluetooth problems.
1582042,2017-11-04 16:04:59+00:00,why does this keep happening? I’ve updated to most current software. #glitch,1582040,Let's have you follow the steps in this article: Let us know if that helps.,16,I14,OTHER_OR_UNCLEAR,YES,Unspecified glitch despite update.
302971,2017-11-25 03:22:25+00:00,"What happens if I gift someone a film in iTunes Store to their iTunes login email address, but they already own the film?",302970,We'd be happy to look into this with you! Contact our iTunes team here: They should be able to assist!,19,I11,MAC_ITUNES_DEVELOPER,NO,Explicit iTunes Store question.
783467,2017-10-29 11:07:25+00:00,iOS 11: NÃO atualizem. Porcaria bugada que vai detonar a sua bateria em minutos.,2435355,"Since our Twitter support is available in English, get help at or join",4,I03,BATTERY_CHARGING,NO,Explicit battery concern.
2461024,2017-10-24 08:23:50+00:00,And then this happens and nothing else !!! #help #apple #iphone,2461023,Thank you for reaching out to us. We'd like to gather additional information to determine support options. DM us here.,13,I14,OTHER_OR_UNCLEAR,YES,No specific problem is provided.
489583,2017-12-01 16:05:18+00:00,please try to fix the heating issue and battery drain issue in ios 11 with an update for 7 plus.,489582,"Let’s look into this together. To be sure we’re on the same page, is your iPhone currently running iOS version 11.1.2? DM your response:",6,I03,BATTERY_CHARGING,NO,Battery drain is primary; heating is secondary.
396122,2017-10-09 18:18:57+00:00,It freezes a lot and then resprings. Battery life also an issue event after switching off all that I can,396125,Send us a DM and we'll go form there.,2,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,"Freezing/respringing is primary, battery secondary."
1538867,2017-11-03 21:38:07+00:00,I’m sick of it .... please hurry and fix this damn “ I “situation it’s pissing me off.,1538866,We can help. Send us a DM and we'll pick up there.,17,I04,KEYBOARD_TEXT_BUG,NO,Explicit 'I' typing issue.
541178,2017-12-02 06:27:06+00:00,#ios1112 has left new #iPhone8 useless. Keeps going back to home screen. Any ideas on next update?,541176,We've released an update that should help with this issue. Check out this article: Let us know if this helps!,0,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Repeatedly returns to home screen after update.
1769359,2017-11-07 22:18:42+00:00,need to fix this I can charge my phone (IPhone5) it may be a old phone but do I need a new one or something,1769357,Thanks for reaching out. Are you getting this when using the charger that shipped with your iPhone?,14,I03,BATTERY_CHARGING,YES,Phone only charges in a questionable state and may need hardware assessment.
2675065,2017-10-31 05:22:43+00:00,Hey can you get your shit together on this software so my phone can stop spazzing out? thanks.,2675064,We're here to help. Let's take this to DM so we can better assist you.,9,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,General software/device stability complaint.
2261546,2017-11-10 22:43:11+00:00,I did the update and I’m still seeing the boxes,2261545,"Thanks for reaching out. To verify, are you seeing unexpected characters in posts you make and messages you send? Or are you seeing those characters in the tweets made by others and messages you receive?",7,I04,KEYBOARD_TEXT_BUG,NO,Boxes persist after update; historical response ties to text bug.
2106387,2017-11-08 04:17:27+00:00,when are we getting a patch to fix this “I️” issue????,2106386,Here’s what you can do to work around the issue until it’s fixed in a future software update:,6,I04,KEYBOARD_TEXT_BUG,NO,
903730,2017-11-10 14:22:50+00:00,Never had issues until recent 11.1.1 update. get this fixed please!,903728,We'd like to help as much as possible. What specific issues are you experiencing?,18,I14,OTHER_OR_UNCLEAR,YES,Only says issues persist after update without specifying them.
2689451,2017-11-19 13:37:00+00:00,fucking sucks! What is this garbage? How about fixing the I️ key before I️ switch to Android,2689449,"If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2, which addresses this issue. For more info, check out:",19,I04,KEYBOARD_TEXT_BUG,NO,
2947115,2017-11-29 19:01:11+00:00,It was decreasing while plugged into the wall. Started charging when I did the most recent update.,2947117,We're glad to hear that it's charging after installing the update. Please let us know if the issue presents itself again.,7,I03,BATTERY_CHARGING,YES,Battery percentage decreases while plugged in; possible charging hardware fault.
546600,2017-12-02 10:41:58+00:00,"IPHONE keeps cutting out, anyone else? what’s going on and how to fix? #appleiphone",546599,"We’d like to offer some guidance on this. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: If you have any questions, let us know.",0,I09,CALLS_MESSAGES_NOTIFICATIONS,NO,Calls are cutting out.
2004077,2017-11-03 20:47:44+00:00,"yo I️ can’t type I️ without a question mark box showing up, fix it",2004076,Let's meet up in DM to discuss this further. On what model device and software version are you seeing this?,1,I04,KEYBOARD_TEXT_BUG,NO,
312181,2017-10-07 00:52:49+00:00,This iOS 11 update is shit. Fix this,312180,We're happy to help you with this. Join us in DM so we may better assist you:,4,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Generic update complaint without a specific symptom.
1636560,2017-11-05 18:57:50+00:00,So i followed the steps to fix my I and I️t still broken what’s good!?!,1636559,Here’s what you can do to work around the issue until it’s fixed in a future software update:,17,I04,KEYBOARD_TEXT_BUG,NO,Explicitly the I-text issue after following fix steps.
2799413,2017-11-22 00:25:41+00:00,Okay now the screen is just flashing the battery icon,2799414,Thank you. Please look for our response to your DM shortly.,10,I03,BATTERY_CHARGING,YES,Battery icon flashing on screen suggests charging/device fault.
1658262,2017-11-06 02:50:43+00:00,hey i hope your tech team is working on the glitch when I type the word “I” because I keep seeing the box with the question mark,1658261,Here’s what you can do to work around the issue until it’s fixed in a future software update:,1,I04,KEYBOARD_TEXT_BUG,NO,
703098,2017-11-23 16:45:17+00:00,Having trouble creating space on my Mac because of this 'other' storage category. I've cleared my caches and now some of my files have been corrupted. Can anyone help me with clearing space?,703096,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,13,I11,MAC_ITUNES_DEVELOPER,YES,Mac storage problem with file corruption; may require deeper troubleshooting.
518312,2017-12-02 03:48:18+00:00,"7plus, no steps as of yet. I figured I.T 🙄 was the same as the “I” issue. Noticed the change yesterday",518313,We'd like to further look into this with you. Send us a DM by clicking on the link below. We'll continue there.,6,I04,KEYBOARD_TEXT_BUG,NO,
1698559,2017-11-06 22:48:55+00:00,My audio still isn’t fixed SORT OUT UR SHIT,1698558,We're here to help. Let's take this to DM so we can better assist you.,18,I10,WATCH_AUDIO_ACCESSORIES,YES,Unresolved audio accessory issue with unspecified cause.
1451567,2017-11-02 15:45:17+00:00,I’m really really excited to pick up my iPhone X from Covent Garden tomorrow... but not sure I can make my allotted time slot any more! Can I come earlier/later?,1451566,Congrats on your new iPhone! Let's reach out to our Online Sales team. Contact them through this link:,11,I12,ORDERS_REPAIRS_SUPPORT,NO,Pickup appointment time-change request.
2147741,2017-11-08 16:34:44+00:00,I️t would seem that it is a very difficult problem to fix. This is the worst bug I’ve ever experienced in iOS.,2147739,Here’s what you can do to work around the issue until it’s fixed in a future software update:,17,I04,KEYBOARD_TEXT_BUG,NO,Historical response is for the letter-I issue; the customer calls it an iOS bug.
1076386,2017-10-13 13:55:10+00:00,Fucking appleMy Airdrop doesn’t work!I can’t log in my airport time capsule on my iphone7 plus with your fucking ios11.0.3!WTF,1076385,"Our Wireless Support team would best be able to assist you with that, you can contact them here:",19,I06,CONNECTIVITY,NO,AirDrop/Time Capsule connection issue.
1526075,2017-11-03 17:24:17+00:00,whenever I️ write “i” it my phone autocorrects to symbols. I️ feel like I’m typing in Win Dings please help a girl out,1526074,DM us using the link below. We're glad to work with you.,5,I04,KEYBOARD_TEXT_BUG,NO,
655227,2017-10-05 03:31:14+00:00,"iOS 11.1 beta 👎 The battery lasts nothing is very bad this beta, solve the problem now",655226,We'd be happy to look into your battery performance. Send us a DM and we'll go from there.,4,I03,BATTERY_CHARGING,NO,Battery performance complaint.
1033021,2017-10-12 18:33:42+00:00,. Can I still make calls on the Apple Watch 3 when I am in WIFI without the LTE Version? #AskingForaFriend,1033020,We're happy to get you pointed in the right direction. Contact us here:,8,I10,WATCH_AUDIO_ACCESSORIES,NO,Apple Watch calling capability question.
322336,2017-10-07 05:19:20+00:00,iOS 11.0.2! Phone no longer fit for purpose. Doctor on call!,322333,We're here to help. Can you provide us more details on what is taking place with your device?,4,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Device described as unusable after iOS 11; severe failure.
